id,student_id,course_id
3664,3896,123
3665,8650,10
3666,2299,72
3667,2646,163
3668,400,155
3669,4936,121
3670,3608,160
3671,3898,112
3672,1211,92
3673,2636,178
3674,84,125
3675,3101,93
3676,2190,139
3677,6085,94
3678,3322,25
3679,3626,198
3680,397,7
3681,3581,117
3682,3726,174
3683,8739,81
3684,1448,186
3685,4012,152
3686,9947,63
3687,1153,170
3688,53,183
3689,1812,71
3690,7258,52
3691,2800,19
3692,9534,148
3693,4291,74
3694,1617,180
3695,3585,101
3696,5040,46
3697,1206,77
3698,2207,10
3699,6326,118
3700,4586,16
3701,2432,157
3702,9919,165
3703,8455,77
3704,2757,123
3705,6815,104
3706,1452,183
3707,6683,150
3708,9192,136
3709,1720,49
3710,2544,167
3711,2092,185
3712,3114,181
3713,8318,142
3714,4300,9
3715,3918,143
3716,5990,56
3717,7582,4
3718,9786,70
3719,2935,27
3720,5114,58
3721,7800,191
3722,9716,45
3723,3934,161
3724,6471,20
3725,9151,148
3726,940,166
3727,3823,35
3728,1263,42
3729,3003,119
3730,8852,83
3731,9826,198
3732,525,127
3733,438,0
3734,4431,148
3735,1768,50
3736,7246,180
3737,405,139
3738,9018,73
3739,3113,82
3740,1839,97
3741,5665,126
3742,8635,97
3743,2359,150
3744,4188,186
3745,6424,91
3746,1513,96
3747,3485,84
3748,2150,92
3749,3826,149
3750,3858,77
3751,6521,157
3752,8000,9
3753,2201,132
3754,7061,44
3755,5727,198
3756,2850,70
3757,49,152
3758,6732,57
3759,8662,5
3760,7125,102
3761,4979,149
3762,9108,89
3763,8654,165
3764,6633,191
3765,3984,143
3766,1831,146
3767,9908,48
3768,4292,166
3769,7995,123
3770,4701,94
3771,1337,34
3772,8508,12
3773,3897,129
3774,2285,117
3775,5299,180
3776,7279,54
3777,224,113
3778,907,83
3779,8286,50
3780,1740,32
3781,9834,79
3782,2316,97
3783,6268,109
3784,9066,99
3785,2351,147
3786,9636,126
3787,8362,26
3788,8618,155
3789,6833,143
3790,7388,105
3791,8429,194
3792,5155,165
3793,4076,50
3794,7043,29
3795,73,193
3796,4153,194
3797,3073,32
3798,1934,29
3799,7098,198
3800,5440,138
3801,2612,113
3802,6444,53
3803,1705,98
3804,9005,192
3805,5427,75
3806,1868,35
3807,3136,188
3808,9417,123
3809,1113,179
3810,7894,107
3811,6662,196
3812,7129,171
3813,6105,98
3814,2524,181
3815,3420,143
3816,9302,132
3817,768,136
3818,7635,14
3819,370,38
3820,6953,56
3821,6361,25
3822,8199,143
3823,7021,182
3824,5659,68
3825,4361,199
3826,4214,0
3827,6406,127
3828,4375,100
3829,850,158
3830,8486,56
3831,5689,110
3832,1652,103
3833,8381,135
3834,8718,17
3835,1601,42
3836,5689,42
3837,3121,192
3838,6154,70
3839,9130,75
3840,4622,77
3841,8718,33
3842,9298,185
3843,8706,24
3844,9171,2
3845,140,77
3846,4199,91
3847,1530,112
3848,8609,106
3849,980,173
3850,4840,38
3851,3052,104
3852,4167,144
3853,7595,198
3854,6092,94
3855,1697,1
3856,7384,119
3857,7277,69
3858,790,175
3859,4964,93
3860,1901,109
3861,427,35
3862,3043,141
3863,8656,25
3864,4675,147
3865,8612,14
3866,5983,64
3867,6945,192
3868,2762,67
3869,88,167
3870,4848,83
3871,3332,131
3872,6828,193
3873,557,69
3874,5862,97
3875,6538,178
3876,2044,102
3877,8668,59
3878,7761,7
3879,3164,131
3880,1238,178
3881,6989,183
3882,9843,168
3883,2478,153
3884,3592,187
3885,9019,146
3886,4641,178
3887,6888,102
3888,4300,136
3889,8248,186
3890,2749,120
3891,6959,165
3892,7968,175
3893,1497,165
3894,9700,178
3895,5249,21
3896,2363,119
3897,192,58
3898,2509,142
3899,7577,123
3900,1628,54
3901,2776,83
3902,4738,50
3903,7853,130
3904,9530,149
3905,1719,42
3906,9422,169
3907,2969,15
3908,1875,155
3909,5427,39
3910,2121,115
3911,9413,144
3912,5718,141
3913,6658,96
3914,9886,45
3915,1150,46
3916,4094,125
3917,1666,63
3918,7839,96
3919,1862,110
3920,5207,184
3921,7123,117
3922,1511,160
3923,6392,46
3924,1879,104
3925,6811,107
3926,5235,117
3927,9534,91
3928,5633,15
3929,5241,193
3930,3527,23
3931,6673,175
3932,760,124
3933,7044,106
3934,1918,151
3935,8043,55
3936,6629,113
3937,9372,170
3938,1080,186
3939,7995,63
3940,5492,125
3941,953,182
3942,4606,16
3943,4127,136
3944,2283,79
3945,955,90
3946,2692,118
3947,7116,185
3948,9116,146
3949,2924,20
3950,7443,5
3951,6493,188
3952,1004,6
3953,6276,99
3954,4745,136
3955,2601,100
3956,1944,187
3957,6936,191
3958,7079,62
3959,942,37
3960,1575,63
3961,8793,170
3962,6992,114
3963,3521,38
3964,2330,173
3965,8214,65
3966,2871,45
3967,9077,176
3968,7749,66
3969,1895,133
3970,7910,197
3971,2059,145
3972,5126,133
3973,666,87
3974,7290,92
3975,6014,104
3976,2656,30
3977,4103,36
3978,8438,76
3979,5546,100
3980,949,26
3981,5997,140
3982,2571,18
3983,288,192
3984,2966,8
3985,6683,1
3986,9212,152
3987,819,110
3988,1839,84
3989,2758,199
3990,7227,65
3991,6445,66
3992,3184,121
3993,9938,199
3994,9166,124
3995,4308,161
3996,1474,47
3997,6116,42
3998,8526,126
3999,1138,55
4000,359,137
4001,2390,59
4002,8126,186
4003,357,170
4004,1624,131
4005,2568,149
4006,1009,198
4007,1212,8
4008,9542,6
4009,2671,183
4010,3464,32
4011,7610,123
4012,494,5
4013,2009,115
4014,8992,130
4015,4604,71
4016,3414,35
4017,2043,68
4018,849,9
4019,4327,27
4020,9506,7
4021,1566,82
4022,2978,150
4023,9015,48
4024,2128,68
4025,2891,19
4026,1288,80
4027,5549,183
4028,407,6
4029,7769,54
4030,1158,118
4031,9328,144
4032,6075,94
4033,9776,182
4034,5117,128
4035,2558,166
4036,9504,22
4037,7122,65
4038,8881,81
4039,6599,147
4040,850,184
4041,1063,188
4042,9171,108
4043,4933,67
4044,1163,9
4045,3436,87
4046,7383,14
4047,5303,104
4048,3111,79
4049,5389,129
4050,1756,173
4051,9283,187
4052,4348,63
4053,2842,41
4054,5502,128
4055,7651,84
4056,2007,130
4057,2564,133
4058,8977,127
4059,3011,51
4060,1727,177
4061,4182,84
4062,686,188
4063,9359,169
4064,729,183
4065,828,73
4066,5586,48
4067,4520,103
4068,8613,77
4069,8211,106
4070,8888,198
4071,4530,1
4072,293,167
4073,1282,80
4074,8958,165
4075,689,134
4076,2118,54
4077,1141,97
4078,4418,122
4079,1899,22
4080,2340,169
4081,1726,116
4082,6860,46
4083,1662,76
4084,352,45
4085,4916,120
4086,5581,183
4087,7112,167
4088,6360,36
4089,2442,141
4090,7949,41
4091,4240,96
4092,9041,195
4093,8546,109
4094,5214,39
4095,5266,184
4096,9513,169
4097,50,141
4098,5129,148
4099,2837,22
4100,7504,191
4101,8328,40
4102,7670,174
4103,9623,9
4104,4249,176
4105,1568,56
4106,4311,140
4107,6043,52
4108,5492,116
4109,2276,129
4110,6245,80
4111,817,148
4112,7925,142
4113,8575,88
4114,9913,14
4115,4806,160
4116,2890,47
4117,4492,19
4118,8394,37
4119,3855,154
4120,8080,80
4121,2423,166
4122,2907,142
4123,4252,72
4124,364,131
4125,8554,53
4126,1623,108
4127,8543,166
4128,2985,183
4129,4041,132
4130,2563,8
4131,6346,26
4132,9197,89
4133,5731,138
4134,7142,132
4135,2900,85
4136,3904,121
4137,9440,127
4138,9279,55
4139,3986,35
4140,9135,113
4141,8763,75
4142,8556,153
4143,3741,195
4144,6640,69
4145,9211,163
4146,9727,8
4147,5049,170
4148,4983,7
4149,664,40
4150,220,182
4151,2706,1
4152,2494,110
4153,5536,127
4154,7546,174
4155,7210,72
4156,9727,158
4157,5135,128
4158,31,156
4159,7107,9
4160,240,195
4161,1985,152
4162,2878,53
4163,6092,109
4164,6990,159
4165,2150,79
4166,1521,81
4167,3643,138
4168,4574,1
4169,3919,64
4170,5238,7
4171,691,179
4172,5132,42
4173,8538,86
4174,6840,186
4175,1637,111
4176,5749,87
4177,6565,191
4178,9477,14
4179,3541,159
4180,9339,93
4181,6094,72
4182,479,61
4183,4038,1
4184,8942,141
4185,8482,150
4186,4565,82
4187,2291,34
4188,386,113
4189,6467,90
4190,2056,126
4191,4340,69
4192,3195,112
4193,7034,75
4194,9987,138
4195,9299,145
4196,3636,180
4197,7504,139
4198,6814,87
4199,8464,82
4200,1719,160
4201,8625,143
4202,9344,1
4203,7083,188
4204,7943,88
4205,3708,14
4206,4030,90
4207,5053,125
4208,4752,41
4209,5631,180
4210,7997,179
4211,5173,74
4212,743,110
4213,1398,157
4214,9706,102
4215,3768,179
4216,6128,52
4217,2282,197
4218,9614,179
4219,5856,66
4220,1176,199
4221,8867,87
4222,3947,102
4223,864,61
4224,1065,36
4225,5722,153
4226,3384,59
4227,8466,4
4228,4325,165
4229,6559,53
4230,5785,80
4231,803,6
4232,649,105
4233,4188,64
4234,388,75
4235,4646,131
4236,8049,98
4237,3337,144
4238,1915,126
4239,3417,180
4240,2539,87
4241,4584,62
4242,4242,199
4243,4976,66
4244,4620,37
4245,3398,49
4246,794,185
4247,9227,29
4248,9681,9
4249,3886,33
4250,3946,81
4251,3343,132
4252,1704,67
4253,451,84
4254,6772,7
4255,2318,64
4256,8669,106
4257,7552,167
4258,4157,123
4259,389,114
4260,896,89
4261,7009,48
4262,4918,4
4263,214,11
4264,2099,152
4265,3134,107
4266,2552,22
4267,1548,158
4268,9427,54
4269,1528,37
4270,6143,27
4271,6154,63
4272,4253,125
4273,1754,136
4274,2155,178
4275,4080,79
4276,2046,71
4277,969,175
4278,1858,146
4279,4521,147
4280,7477,87
4281,5469,50
4282,557,186
4283,9014,43
4284,5452,1
4285,7687,138
4286,6062,63
4287,292,5
4288,8569,159
4289,1747,83
4290,9543,182
4291,3562,50
4292,263,63
4293,8559,73
4294,9150,82
4295,2589,135
4296,6556,97
4297,9632,110
4298,4530,63
4299,5907,39
4300,9093,9
4301,2887,97
4302,1770,18
4303,1397,47
4304,7883,56
4305,3570,98
4306,1507,192
4307,4240,9
4308,3693,136
4309,1401,117
4310,6,29
4311,4886,63
4312,7759,36
4313,1879,175
4314,3786,45
4315,1881,145
4316,4886,35
4317,1435,2
4318,8259,13
4319,6298,90
4320,9903,0
4321,3548,12
4322,1408,112
4323,1678,18
4324,6318,109
4325,9487,155
4326,5280,9
4327,7485,44
4328,5821,94
4329,92,52
4330,3391,164
4331,2763,173
4332,2852,197
4333,6976,170
4334,3686,41
4335,6517,93
4336,9471,169
4337,6602,157
4338,6979,186
4339,8770,12
4340,6220,30
4341,8807,58
4342,7468,62
4343,5553,34
4344,4675,120
4345,1841,192
4346,6728,189
4347,965,60
4348,1105,152
4349,3413,47
4350,721,41
4351,6356,57
4352,5949,107
4353,9736,56
4354,9790,143
4355,4992,168
4356,6143,115
4357,1204,163
4358,1822,99
4359,4625,72
4360,9640,121
4361,9452,127
4362,7885,174
4363,2935,75
4364,7,126
4365,3908,80
4366,919,129
4367,3717,109
4368,6760,106
4369,414,184
4370,3634,161
4371,333,3
4372,8367,142
4373,906,122
4374,2705,199
4375,6857,29
4376,3364,45
4377,2455,189
4378,6406,149
4379,5394,154
4380,2652,155
4381,3231,140
4382,9579,47
4383,3218,177
4384,3021,74
4385,5024,125
4386,9661,61
4387,7686,102
4388,2997,56
4389,9422,55
4390,8099,68
4391,3271,20
4392,1213,38
4393,131,37
4394,5104,131
4395,387,182
4396,4700,176
4397,2058,179
4398,8502,173
4399,5339,45
4400,2272,133
4401,8272,100
4402,6170,160
4403,3972,51
4404,5659,154
4405,918,11
4406,2397,96
4407,2562,57
4408,3815,189
4409,2666,146
4410,8805,53
4411,1097,193
4412,6695,44
4413,6309,56
4414,6728,187
4415,1538,56
4416,9877,118
4417,367,143
4418,2826,98
4419,1697,110
4420,7178,57
4421,6065,9
4422,7197,14
4423,3271,133
4424,8284,16
4425,4374,171
4426,7954,11
4427,4261,171
4428,1342,125
4429,3268,91
4430,446,178
4431,3420,160
4432,8259,5
4433,8453,133
4434,3914,5
4435,6564,141
4436,1640,95
4437,3946,15
4438,7060,123
4439,9601,127
4440,1318,55
4441,9367,22
4442,8019,21
4443,2041,74
4444,5844,77
4445,7111,52
4446,5032,74
4447,2324,185
4448,8384,139
4449,4362,197
4450,4110,54
4451,813,108
4452,9754,139
4453,3013,135
4454,317,131
4455,6357,116
4456,480,135
4457,2077,90
4458,9398,152
4459,3899,74
4460,1185,120
4461,6745,23
4462,9193,170
4463,464,46
4464,3768,62
4465,9812,57
4466,7206,186
4467,5599,63
4468,8993,2
4469,452,123
4470,6534,12
4471,5551,62
4472,4650,190
4473,4784,49
4474,7721,117
4475,3657,114
4476,4139,19
4477,7743,160
4478,6652,194
4479,6193,7
4480,8184,101
4481,9355,5
4482,1484,4
4483,8337,35
4484,8470,184
4485,564,27
4486,4585,58
4487,4518,161
4488,6414,146
4489,3126,12
4490,4470,33
4491,4084,156
4492,6027,47
4493,3611,6
4494,5401,182
4495,4177,58
4496,6156,112
4497,4190,167
4498,5233,37
4499,9178,135
4500,9533,129
4501,3749,154
4502,2718,125
4503,6800,15
4504,5897,154
4505,8864,125
4506,9774,60
4507,5956,24
4508,8045,128
4509,1428,101
4510,266,146
4511,1621,29
4512,8756,162
4513,622,51
4514,4101,98
4515,9342,21
4516,7704,75
4517,8067,36
4518,7369,40
4519,39,99
4520,4028,68
4521,4188,16
4522,6887,99
4523,4371,163
4524,4465,134
4525,8907,24
4526,8632,79
4527,9440,50
4528,1273,96
4529,9016,114
4530,2481,154
4531,8298,105
4532,958,159
4533,3466,161
4534,2237,98
4535,2624,55
4536,4205,79
4537,1258,122
4538,6863,50
4539,9603,44
4540,6912,92
4541,4585,87
4542,8828,74
4543,2684,16
4544,5556,169
4545,8723,139
4546,5053,30
4547,5409,46
4548,8182,54
4549,5141,135
4550,7213,100
4551,6244,182
4552,807,160
4553,8815,82
4554,4336,18
4555,6278,160
4556,2897,110
4557,9218,3
4558,7385,39
4559,5353,66
4560,5156,161
4561,4105,98
4562,3084,137
4563,6649,159
4564,3908,166
4565,8784,119
4566,5023,42
4567,5096,97
4568,9402,155
4569,426,11
4570,5627,65
4571,962,31
4572,1891,189
4573,9642,43
4574,747,42
4575,4692,104
4576,134,65
4577,2247,61
4578,8955,181
4579,1846,67
4580,1603,154
4581,6297,136
4582,881,118
4583,8932,56
4584,4486,7
4585,8670,66
4586,2502,192
4587,8870,113
4588,2515,126
4589,582,76
4590,5846,40
4591,7437,21
4592,3490,56
4593,3479,2
4594,630,7
4595,9328,1
4596,3789,193
4597,3810,160
4598,3972,143
4599,5888,79
4600,6202,8
4601,1364,164
4602,1378,24
4603,6051,139
4604,5149,121
4605,1712,138
4606,8235,193
4607,2271,110
4608,8212,47
4609,4664,55
4610,7662,70
4611,1467,37
4612,4498,73
4613,184,46
4614,4129,178
4615,2197,16
4616,8632,113
4617,3304,21
4618,1293,70
4619,4609,7
4620,7974,86
4621,6024,127
4622,2174,20
4623,8429,194
4624,6878,38
4625,9922,150
4626,7949,190
4627,5424,187
4628,8116,30
4629,1877,87
4630,2187,17
4631,535,140
4632,7428,15
4633,7191,101
4634,7514,136
4635,27,164
4636,4551,108
4637,7325,37
4638,5484,31
4639,2707,59
4640,3484,134
4641,6053,45
4642,6145,139
4643,7196,177
4644,5710,147
4645,309,184
4646,7744,108
4647,9465,165
4648,8801,62
4649,1527,168
4650,9007,182
4651,5793,129
4652,3166,94
4653,9358,165
4654,1280,175
4655,6708,86
4656,1982,72
4657,2839,45
4658,3341,154
4659,8852,181
4660,8539,149
4661,4606,166
4662,5320,125
4663,5604,176
4664,9256,2
4665,7084,164
4666,2588,166
4667,1629,91
4668,9768,131
4669,9592,24
4670,8409,137
4671,1020,9
4672,7598,120
4673,1063,21
4674,2610,87
4675,4116,199
4676,1406,181
4677,9225,72
4678,2958,23
4679,1209,86
4680,5896,72
4681,8520,174
4682,6182,21
4683,3073,150
4684,3538,172
4685,4294,110
4686,5902,85
4687,6583,175
4688,2843,79
4689,4999,63
4690,9727,68
4691,3757,18
4692,2414,26
4693,1230,148
4694,6459,2
4695,404,185
4696,6939,127
4697,2283,0
4698,2398,149
4699,6584,160
4700,7386,196
4701,794,74
4702,3762,118
4703,3082,36
4704,7432,50
4705,3355,91
4706,3701,76
4707,9122,53
4708,9865,61
4709,4947,157
4710,751,132
4711,5474,126
4712,2227,92
4713,1251,3
4714,7482,93
4715,626,164
4716,6248,136
4717,227,75
4718,4407,105
4719,3756,18
4720,435,155
4721,7853,34
4722,4488,173
4723,2359,179
4724,2494,75
4725,8976,100
4726,4465,94
4727,3136,94
4728,4445,3
4729,9138,86
4730,7066,183
4731,5405,118
4732,9792,88
4733,921,0
4734,902,170
4735,3521,91
4736,9977,31
4737,8165,158
4738,8819,47
4739,9718,68
4740,520,90
4741,1995,19
4742,5241,123
4743,3469,163
4744,6135,64
4745,5125,44
4746,5973,148
4747,9873,90
4748,7788,133
4749,7059,34
4750,8835,47
4751,1502,187
4752,4583,67
4753,9910,100
4754,8132,130
4755,4225,74
4756,6623,91
4757,8894,55
4758,629,98
4759,5711,18
4760,3084,0
4761,3397,11
4762,1186,33
4763,6529,191
4764,2906,40
4765,671,158
4766,9092,115
4767,3608,90
4768,7464,61
4769,8353,27
4770,212,104
4771,8886,85
4772,3005,19
4773,7891,198
4774,8450,150
4775,9618,178
4776,83,177
4777,3120,199
4778,3952,28
4779,6086,173
4780,8867,101
4781,3715,149
4782,2360,31
4783,8698,127
4784,6999,15
4785,6223,60
4786,5648,159
4787,7580,130
4788,2784,148
4789,9454,191
4790,4759,111
4791,5785,187
4792,4244,79
4793,9376,51
4794,9283,78
4795,1452,144
4796,2603,100
4797,7796,89
4798,5406,121
4799,8649,66
4800,8528,123
4801,2407,57
4802,9538,176
4803,4861,74
4804,9114,55
4805,9327,156
4806,3137,144
4807,2570,20
4808,912,188
4809,1134,89
4810,8238,143
4811,6365,87
4812,1426,54
4813,5090,131
4814,7471,172
4815,4243,130
4816,5402,28
4817,9048,161
4818,6355,128
4819,425,10
4820,1894,170
4821,76,195
4822,6419,148
4823,21,37
4824,2142,10
4825,5897,91
4826,4156,168
4827,1626,139
4828,2950,176
4829,9794,117
4830,2402,153
4831,8966,96
4832,3169,193
4833,6314,30
4834,1923,61
4835,2387,109
4836,151,144
4837,6113,1
4838,4575,122
4839,5774,147
4840,3352,115
4841,9225,27
4842,7536,94
4843,997,64
4844,1682,51
4845,978,28
4846,896,14
4847,7837,64
4848,1698,197
4849,2224,52
4850,3892,97
4851,2110,167
4852,3116,78
4853,6651,25
4854,4517,174
4855,5376,65
4856,7947,52
4857,1209,150
4858,5613,139
4859,7035,153
4860,64,142
4861,3297,32
4862,2394,11
4863,7232,144
4864,130,154
4865,6608,38
4866,3541,133
4867,656,108
4868,4969,52
4869,8200,27
4870,2265,131
4871,1597,28
4872,8972,109
4873,9103,30
4874,6533,116
4875,7899,38
4876,7962,79
4877,1244,119
4878,2358,16
4879,571,193
4880,1514,87
4881,816,135
4882,5717,37
4883,718,50
4884,2265,34
4885,3420,80
4886,6437,57
4887,3131,105
4888,7083,96
4889,4564,197
4890,9945,155
4891,5238,10
4892,3736,194
4893,3125,15
4894,485,54
4895,6542,48
4896,8437,76
4897,7554,182
4898,7503,199
4899,9681,165
4900,6869,127
4901,6479,189
4902,7869,31
4903,3050,112
4904,4440,114
4905,837,135
4906,7471,187
4907,7785,42
4908,9866,4
4909,4673,95
4910,7918,0
4911,4534,74
4912,4003,89
4913,8640,23
4914,4091,159
4915,7779,154
4916,290,98
4917,775,139
4918,1623,130
4919,7323,163
4920,3428,18
4921,265,38
4922,820,60
4923,1723,93
4924,3735,43
4925,8088,129
4926,9465,155
4927,9638,90
4928,319,156
4929,3134,45
4930,3802,120
4931,9623,91
4932,6469,89
4933,8726,129
4934,6732,194
4935,7308,45
4936,5441,69
4937,9198,83
4938,632,56
4939,5178,47
4940,2977,173
4941,1504,188
4942,1322,7
4943,17,172
4944,4795,119
4945,845,141
4946,9338,1
4947,8539,95
4948,552,7
4949,352,38
4950,9137,76
4951,5467,95
4952,2459,54
4953,1665,186
4954,2652,106
4955,3315,25
4956,7641,3
4957,1503,174
4958,6909,187
4959,8327,10
4960,11,41
4961,1445,127
4962,7997,129
4963,3612,148
4964,4794,143
4965,862,102
4966,6319,114
4967,9696,193
4968,2416,29
4969,7488,82
4970,7319,44
4971,7224,97
4972,5266,113
4973,104,52
4974,2215,152
4975,8949,63
4976,922,3
4977,3619,6
4978,5902,108
4979,2410,115
4980,303,113
4981,6340,163
4982,6543,25
4983,8493,4
4984,4754,55
4985,310,47
4986,6579,119
4987,8673,183
4988,7297,39
4989,5397,122
4990,3974,24
4991,5801,180
4992,6938,66
4993,4725,85
4994,2425,40
4995,5276,1
4996,7869,120
4997,8936,29
4998,1318,133
4999,4881,50
5000,7870,42
5001,1318,47
5002,146,58
5003,1932,41
5004,8684,48
5005,8767,143
5006,7652,190
5007,6539,32
5008,5964,194
5009,7768,70
5010,1332,90
5011,3896,77
5012,451,135
5013,2761,123
5014,7979,174
5015,3335,8
5016,6122,23
5017,1188,151
5018,6864,83
5019,3385,50
5020,4705,94
5021,195,8
5022,9111,186
5023,2860,49
5024,7806,168
5025,8343,136
5026,4087,65
5027,2860,52
5028,8950,85
5029,7433,77
5030,8327,41
5031,8262,182
5032,8559,91
5033,91,187
5034,6605,113
5035,5670,98
5036,2703,33
5037,7947,50
5038,6959,81
5039,4891,1
5040,8909,152
5041,372,142
5042,2020,105
5043,9956,161
5044,9271,177
5045,448,4
5046,8524,83
5047,9185,33
5048,363,196
5049,9775,21
5050,6075,32
5051,9948,148
5052,8113,139
5053,2046,113
5054,3414,106
5055,4546,43
5056,8691,92
5057,4291,104
5058,7770,195
5059,7236,142
5060,1320,151
5061,2071,72
5062,5053,65
5063,1952,65
5064,8752,3
5065,5880,166
5066,9025,119
5067,5871,53
5068,8691,185
5069,1935,49
5070,7256,193
5071,4690,124
5072,6286,90
5073,4751,196
5074,5393,140
5075,4118,34
5076,2063,135
5077,9195,29
5078,2811,160
5079,6801,171
5080,9523,34
5081,8691,63
5082,112,57
5083,2466,148
5084,6709,43
5085,3914,91
5086,6140,137
5087,8175,170
5088,1998,193
5089,6465,177
5090,5727,23
5091,8515,183
5092,6199,108
5093,7964,178
5094,4448,111
5095,655,132
5096,8533,148
5097,6617,22
5098,9382,17
5099,8005,23
5100,9541,97
5101,4613,191
5102,1441,76
5103,4322,18
5104,244,112
5105,3136,180
5106,7170,121
5107,7533,176
5108,2768,53
5109,8035,18
5110,575,17
5111,4339,156
5112,6121,98
5113,7718,68
5114,3090,66
5115,1296,136
5116,8432,192
5117,2963,77
5118,9983,144
5119,1043,144
5120,5558,150
5121,1900,177
5122,867,13
5123,7507,14
5124,2698,76
5125,1825,64
5126,7977,62
5127,8908,76
5128,4023,172
5129,3279,133
5130,3453,82
5131,2933,116
5132,7262,101
5133,1,183
5134,3732,159
5135,253,55
5136,4756,15
5137,4136,178
5138,1524,157
5139,7571,71
5140,817,42
5141,2109,80
5142,1409,180
5143,2291,134
5144,2170,118
5145,7307,52
5146,9937,88
5147,6907,21
5148,9456,124
5149,4747,7
5150,8414,82
5151,4621,48
5152,9677,9
5153,9076,33
5154,270,167
5155,5186,45
5156,1200,30
5157,3229,103
5158,6022,101
5159,1382,132
5160,4506,199
5161,5171,86
5162,6003,27
5163,5062,37
5164,2659,135
5165,706,37
5166,8280,125
5167,8926,169
5168,1889,147
5169,3392,87
5170,4240,170
5171,4507,123
5172,2295,165
5173,5608,98
5174,2303,158
5175,884,1
5176,858,21
5177,2600,118
5178,8460,192
5179,1027,131
5180,1426,62
5181,5894,57
5182,651,44
5183,9539,195
5184,7433,60
5185,4432,8
5186,7303,167
5187,3299,198
5188,124,171
5189,4010,124
5190,8212,143
5191,2645,198
5192,1409,36
5193,4123,158
5194,5464,194
5195,2201,120
5196,1982,142
5197,9295,25
5198,50,131
5199,6991,150
5200,1280,67
5201,1139,105
5202,1416,119
5203,6489,82
5204,3066,56
5205,8410,7
5206,7256,82
5207,2001,1
5208,3484,142
5209,3580,76
5210,8290,47
5211,7392,1
5212,9666,156
5213,9291,147
5214,4986,75
5215,4032,174
5216,7994,121
5217,2749,170
5218,8840,52
5219,4019,190
5220,7944,182
5221,6158,132
5222,8565,173
5223,5265,64
5224,4244,186
5225,283,182
5226,5706,130
5227,5294,81
5228,4662,108
5229,7387,106
5230,3066,191
5231,3400,57
5232,7891,124
5233,7179,8
5234,9759,7
5235,5188,67
5236,6031,164
5237,5318,124
5238,8835,125
5239,6857,132
5240,4437,42
5241,9322,58
5242,2600,196
5243,1945,82
5244,9492,115
5245,8938,155
5246,4248,2
5247,5601,82
5248,7589,142
5249,9949,62
5250,6011,103
5251,9322,48
5252,333,35
5253,341,32
5254,8950,177
5255,2959,32
5256,5622,37
5257,9152,189
5258,2455,66
5259,3514,112
5260,3024,150
5261,5119,24
5262,870,63
5263,7231,136
5264,6005,154
5265,9349,181
5266,8401,43
5267,6238,151
5268,9317,180
5269,727,0
5270,4427,24
5271,1679,122
5272,4524,167
5273,5229,3
5274,3987,1
5275,4202,176
5276,1963,22
5277,8069,145
5278,6801,31
5279,8458,126
5280,9233,66
5281,6341,57
5282,8998,13
5283,821,23
5284,7204,1
5285,683,111
5286,7243,196
5287,5022,182
5288,2310,127
5289,7437,17
5290,5750,153
5291,6411,73
5292,6869,110
5293,8663,21
5294,8381,142
5295,1975,41
5296,8907,112
5297,2759,177
5298,1869,119
5299,5718,57
5300,5502,67
5301,8934,168
5302,7620,191
5303,4747,112
5304,2604,158
5305,8700,186
5306,6879,48
5307,5475,7
5308,9416,186
5309,3329,33
5310,7229,101
5311,9953,119
5312,9509,188
5313,1453,127
5314,2114,41
5315,9171,184
5316,4069,9
5317,1801,99
5318,9022,145
5319,9796,83
5320,2880,167
5321,2816,87
5322,7420,135
5323,3243,165
5324,3013,46
5325,1192,12
5326,3878,102
5327,7914,147
5328,9858,53
5329,1655,126
5330,6879,3
5331,1010,2
5332,96,59
5333,742,190
5334,9006,168
5335,7004,71
5336,9829,135
5337,3126,44
5338,5696,96
5339,2910,8
5340,7391,165
5341,3201,94
5342,413,153
5343,9291,102
5344,634,87
5345,7233,2
5346,3198,78
5347,9829,124
5348,5640,80
5349,5803,175
5350,2483,86
5351,6067,11
5352,8244,64
5353,9142,68
5354,4597,116
5355,6070,16
5356,5817,187
5357,203,175
5358,2013,143
5359,7373,172
5360,8116,139
5361,7551,141
5362,2468,38
5363,8329,28
5364,5525,83
5365,6479,47
5366,5816,176
5367,6002,84
5368,5960,91
5369,6485,143
5370,9345,189
5371,7958,133
5372,1988,181
5373,3226,115
5374,7113,131
5375,7939,166
5376,5762,137
5377,3402,62
5378,123,124
5379,6419,77
5380,9430,35
5381,2462,3
5382,9960,133
5383,608,66
5384,2602,95
5385,8860,122
5386,2890,131
5387,8617,1
5388,3185,163
5389,6428,165
5390,1551,154
5391,7676,31
5392,344,129
5393,9026,143
5394,4472,171
5395,2475,151
5396,4291,109
5397,6669,107
5398,5576,165
5399,1199,186
5400,7977,94
5401,134,45
5402,8183,186
5403,997,24
5404,4858,8
5405,7334,195
5406,143,46
5407,713,191
5408,1880,39
5409,9332,146
5410,1076,66
5411,2397,5
5412,435,121
5413,307,180
5414,5735,23
5415,3380,100
5416,2093,185
5417,5079,5
5418,2566,2
5419,452,50
5420,4095,73
5421,801,33
5422,201,103
5423,8621,71
5424,6409,147
5425,4471,167
5426,6214,30
5427,8253,157
5428,9709,9
5429,3521,34
5430,5343,108
5431,8326,50
5432,9906,175
5433,7833,129
5434,3821,172
5435,6535,173
